,filename,link,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_data
90,14117,http://assets.myntassets.com/v1/images/style/properties/d40c7c73da412a997222476cbd9611ab_images.jpg,14117,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328779E0>
91,35436,http://assets.myntassets.com/v1/images/style/properties/030d8f6b24daa2333909397555a276ef_images.jpg,35436,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132874950>
92,12214,http://assets.myntassets.com/v1/images/style/properties/785de14963aca171dc68db83cf0baf93_images.jpg,12214,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Basics Men Black Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132858140>
93,20913,http://assets.myntassets.com/v1/images/style/properties/17af8003001ee52e65b7c5975e0bcdc0_images.jpg,20913,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1326675C0>
94,26822,http://assets.myntassets.com/v1/images/style/properties/b535a80ae8e03ef94827c9b41699fdeb_images.jpg,26822,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Highlander Men Olive Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285BE00>
95,18711,http://assets.myntassets.com/v1/images/style/properties/Arrow-Women-Printed-Brown-Skirt_db3f7119e474bc83820ed7d11cf0fd4d_images.jpg,18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,Arrow Woman Printed Brown Skirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285B950>
96,43489,http://assets.myntassets.com/v1/images/style/properties/9e539f4fa57cfd97e48e0f5493a46151_images.jpg,43489,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132874FE0>
97,12677,http://assets.myntassets.com/v1/images/style/properties/c42b0001114f4455c8fa0c16439a144a_images.jpg,12677,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285B620>
98,12213,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Grey-New-Improved-Fit-Trousers_23d3ad6c3010e9c66ffd2b346d7e6940_images.jpg,12213,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey New Improved Fit Trousers,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132874140>
99,2306,http://assets.myntassets.com/v1/images/style/properties/04cec8db64aab43f1229cadbfb2cce0c_images.jpg,2306,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,Nike Women Cuffed Black Capris,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328754C0>
100,9173,http://assets.myntassets.com/v1/images/style/properties/af7cd1e43d7340119e4ec7666e2cf9ca_images.jpg,9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132874260>
101,11268,http://assets.myntassets.com/v1/images/style/properties/1e1fabefee293271d4c46cafe14eb4f4_images.jpg,11268,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Formal,Indigo Nation Men Cream Trouser Cream Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132874110>
102,29690,http://assets.myntassets.com/v1/images/style/properties/7ec4c989b16997406c16d99c3c0f1003_images.jpg,29690,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Casual,Indigo Nation Men Check Charcoal Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132874230>
103,30923,http://assets.myntassets.com/v1/images/style/properties/e7d66f3c35f9a4ccba81cb32ed3cceb6_images.jpg,30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Skirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285B3E0>
104,7889,http://assets.myntassets.com/v1/images/style/properties/997d2cb36029355abd9eafa763c8e5b8_images.jpg,7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285BBC0>
105,35036,http://assets.myntassets.com/v1/images/style/properties/21b3399e59ee3894e061daffbbad9ec5_images.jpg,35036,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Churidar,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285BCB0>
106,48459,http://assets.myntassets.com/v1/images/style/properties/ad30870eba1a718634b2387dfa711e70_images.jpg,48459,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Striped Shorts,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285BC80>
107,21431,http://assets.myntassets.com/v1/images/style/properties/09760595381799ab96cc855ca21872d1_images.jpg,21431,Women,Apparel,Bottomwear,Shorts,White,Winter,2012.0,Casual,Roxy Women White Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285AFC0>
108,16623,http://assets.myntassets.com/v1/images/style/properties/f34a33db7456cf5804da9f19bd5ccfdd_images.jpg,16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trouser,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285BB30>
109,34117,http://assets.myntassets.com/v1/images/style/properties/41bea3c2c6b87a4cc6b32ef3c0328cc5_images.jpg,34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285AB40>
110,47043,http://assets.myntassets.com/v1/images/style/properties/cb0942eaa0b8f4c5363809eaa2f90fcc_images.jpg,47043,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Pink Jodhpuri Salwar,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285B0E0>
111,42969,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Brown-Swimwear_74b1cb90d04ff3edb123575624df5d27_images.jpg,42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285BD70>
112,44632,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Grey-Track-Pants_b0054efee2708d0c6ee303331f9a9dca_images.jpg,44632,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey AS Sideline Track Pants,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132859EE0>
113,11098,http://assets.myntassets.com/v1/images/style/properties/d032c30ff42adb3e108c9c0c358fef24_images.jpg,11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132859CD0>
114,14713,http://assets.myntassets.com/v1/images/style/properties/0205f03016846d8df64f5ec78bf4554b_images.jpg,14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Solid Brown Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132142A80>
115,43246,http://assets.myntassets.com/v1/images/style/properties/e2891766778b5663bcad1ed16445d472_images.jpg,43246,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285A780>
116,31454,http://assets.myntassets.com/v1/images/style/properties/abad7b09be5ab0ef9685aa62d874f106_images.jpg,31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285B230>
117,3483,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Black-Capri_2d6fd689b0114e592e0a45ff1d617587_images.jpg,3483,Women,Apparel,Bottomwear,Capris,Black,Fall,2012.0,Casual,ADIDAS Women Black Capri,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285B2F0>
118,11235,http://assets.myntassets.com/v1/images/style/properties/acfb1b463e84641f86b08a1508cb5808_images.jpg,11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285B650>
119,12215,http://assets.myntassets.com/v1/images/style/properties/53721e7c5bb03ac7235b586ccdb0c0ed_images.jpg,12215,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2013.0,Formal,Basics Men Navy Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132859A00>
120,6566,http://assets.myntassets.com/v1/images/style/properties/Nike-Mens-Green-Shorts_e2114cfd05d5f8eff73ce46455f66121_images.jpg,6566,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Green Shorts,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285AC30>
121,44666,http://assets.myntassets.com/v1/images/style/properties/15ead08e050418347da572452d07ed75_images.jpg,44666,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285A0F0>
122,3484,http://assets.myntassets.com/v1/images/style/properties/2468dcf25a07ee779e01ce0b80e222cf_images.jpg,3484,Women,Apparel,Bottomwear,Capris,Brown,Fall,2010.0,Sports,ADIDAS Women Darkcinde Brown Capri,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285B710>
123,18710,http://assets.myntassets.com/v1/images/style/properties/d071312a47991eb68305b415352ca50c_images.jpg,18710,Women,Apparel,Bottomwear,Skirts,Tan,Fall,2011.0,Casual,Arrow Woman Printed Tan Skirt,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285A4B0>
124,28515,http://assets.myntassets.com/v1/images/style/properties/6718fd98cd40623c14290e2ce855766c_images.jpg,28515,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Woven White Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132847A40>
125,54052,http://assets.myntassets.com/v1/images/style/properties/Myntra-Women-Navy-Blue-Leggings_4092afed516d3cddd51601f91ca37639_images.jpg,54052,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Leggings,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132847590>
126,12812,http://assets.myntassets.com/v1/images/style/properties/df4341b7e79d678383ffb77ecd0e63ca_images.jpg,12812,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Football/Soccer Black Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132847DA0>
127,28943,http://assets.myntassets.com/v1/images/style/properties/3e64ee1f5ff123dec3cd818bcfdda059_images.jpg,28943,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132859D00>
128,14127,http://assets.myntassets.com/v1/images/style/properties/8fe11d8fda0b0073b6019556d507ea8c_images.jpg,14127,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Flying Machine Men Washed Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328592E0>
129,57086,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Pink-VINTAGE-Skirt_fe993ea5a344bf23cb7d0b3bbc853653_images.jpg,57086,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Elle Women Pink Vintage Skirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132859A60>
130,14118,http://assets.myntassets.com/v1/images/style/properties/a2f99b19429f9e581b69ce6eb0f6a1b8_images.jpg,14118,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132858C50>
131,28140,http://assets.myntassets.com/v1/images/style/properties/ac272791b1af0b52a57c1eacd05d10db_images.jpg,28140,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2016.0,Casual,Jockey SPORT Men Navy Blue Shorts 9411,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132859010>
132,17903,http://assets.myntassets.com/v1/images/style/properties/6474e09a4a9769b1d851fd06dad22847_images.jpg,17903,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Trainng Grey Track Pant,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132859FD0>
133,28506,http://assets.myntassets.com/v1/images/style/properties/60e7d6355e6208a375e3e2944edf9462_images.jpg,28506,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Woven Black Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285A480>
134,17579,http://assets.myntassets.com/v1/images/style/properties/f5fe3ee9fe45dc698b3f27fb354c3130_images.jpg,17579,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Mark Taylor Men Solid Grey Trouser,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132847470>
135,49956,http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Black-34-Length-Pants_dfde6adbd6e94538191985b20d4f8971_images.jpg,49956,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Panelled 3/4th Pants,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132847830>
136,27929,http://assets.myntassets.com/v1/images/style/properties/47339c3be8ebd4a8004787a016d3f2cd_images.jpg,27929,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers For Her Brown Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13263F020>
137,33981,http://assets.myntassets.com/v1/images/style/properties/044ebe550f1a1b7735a897620f7d019e_images.jpg,33981,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132847E30>
138,29043,http://assets.myntassets.com/v1/images/style/properties/abcd2a4fab917606f357dcc33337ea0a_images.jpg,29043,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Tracksuit,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132844080>
139,38932,http://assets.myntassets.com/v1/images/style/properties/26f973eed1520b7c7a843068aed85a9a_images.jpg,38932,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328B0A40>
140,57896,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Off-White-Shorts_65d8f7b2a0983b8e9112f688305ec9bf_images.jpg,57896,Women,Apparel,Bottomwear,Shorts,Off White,Summer,2012.0,Casual,Femella Women Off White Shorts,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132502C00>
141,37514,http://assets.myntassets.com/v1/images/style/properties/99738a8dd101a94788b498c2d31bfd45_images.jpg,37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Leggings,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132844260>
142,9168,http://assets.myntassets.com/v1/images/style/properties/186be6d63f5d32ac4ceca638b2582ec2_images.jpg,9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Radley Blue Jeans,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132667740>
143,27918,http://assets.myntassets.com/v1/images/style/properties/aba95aef13050456658acbe3ed05c5a2_images.jpg,27918,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328449E0>
144,46745,http://assets.myntassets.com/v1/images/style/properties/65e46f28dafc4ef77bf0c4cf9ef446a3_images.jpg,46745,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Black Track Pants,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132844B00>
145,15688,http://assets.myntassets.com/v1/images/style/properties/f6db1003bc26c4f4fa4990dd1c33db0c_images.jpg,15688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132858680>
146,9150,http://assets.myntassets.com/assets/images/9150/2016/6/10/11465563406950-Lee-Women-Black-Maxi-Super-Skinny-Fit-Jeans-4491465563406729-1.jpg,9150,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013.0,Casual,Lee Black Maxi Super-Skinny Jeans,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x13285A870>
147,31422,http://assets.myntassets.com/v1/images/style/properties/4e815cdd9067d1068def20c615ab5d0c_images.jpg,31422,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men White Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328589E0>
148,51365,http://assets.myntassets.com/v1/images/style/properties/bad4db201a52611b2f24323ea753a727_images.jpg,51365,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar  Women Blue Jeans,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132858500>
149,32405,http://assets.myntassets.com/v1/images/style/properties/Arrow-Woman-Black-Trousers_ee43cfce10dbbbd23d8cef6cc860ba28_images.jpg,32405,Women,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,Arrow Woman Navy Blue Trousers,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328451C0>
150,57092,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Off-White-Skirt_5803cc0e8d76194513a70fe11fe7e095_images.jpg,57092,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012.0,Casual,Elle Women Off White Skirt,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132858110>
151,31476,http://assets.myntassets.com/v1/images/style/properties/6f22b20423849aa701afc498ce4e7f77_images.jpg,31476,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Casual,Black Coffee Men Striped Charcoal Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132859370>
152,40071,http://assets.myntassets.com/v1/images/style/properties/504325ba689c4bccf83acce662dbb254_images.jpg,40071,Women,Apparel,Bottomwear,Tights,Purple,Summer,2012.0,Casual,ADIDAS Women Purple Tights,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132844980>
153,47066,http://assets.myntassets.com/v1/images/style/properties/1afb0267123670a6691e0634b8bd6b10_images.jpg,47066,Women,Apparel,Bottomwear,Patiala,Teal,Fall,2012.0,Ethnic,Shree Women Teal Printed Patiala,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132844E60>
154,16059,http://assets.myntassets.com/v1/images/style/properties/2454ab752c60e8d00a144c23d4b0a3c4_images.jpg,16059,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132845280>
155,29684,http://assets.myntassets.com/v1/images/style/properties/32c155f5c083b07d01a44c944d36370d_images.jpg,29684,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Indigo Nation Men Charcoal Trousers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132844AD0>
156,49761,http://assets.myntassets.com/v1/images/style/properties/06e2eb9daa1f708f197b1c6a1169e45e_images.jpg,49761,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Vishudh White Leggings,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328749B0>
157,31449,http://assets.myntassets.com/v1/images/style/properties/f0aed1d64158032134ca4d8c21c4bcfb_images.jpg,31449,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Training Black Shorts,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132845730>
158,4849,http://assets.myntassets.com/v1/images/style/properties/55eaeccd5788d224117ee399960bb7ed_images.jpg,4849,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,ADIDAS Women Tight Black Capri,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1326AAD20>
159,13345,http://assets.myntassets.com/v1/images/style/properties/3764c3a6e561b4c6fec22f9df91ab4e9_images.jpg,13345,Women,Apparel,Bottomwear,Capris,White,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid White Capris,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328459D0>
160,57207,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-Blue-Capris_b7186d4959280f00bfe4fb8945915584_images.jpg,57207,Women,Apparel,Bottomwear,Capris,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Capris,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132844650>
161,49759,http://assets.myntassets.com/v1/images/style/properties/e7cc79552a7bf006a57311b81ee1df75_images.jpg,49759,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Casual,Vishudh Red Leggings,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328450A0>
162,16253,http://assets.myntassets.com/v1/images/style/properties/3fa4cb58a1601203922c0880922bf543_images.jpg,16253,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13285BB60>
